Time (s)	9.600000e+03	dt_sampled - EXTRA_TIME	3.600000e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
120	5.938609e+03	1.512500e+02	6.707859e+00	-2.933770e-02	-4.164936e-02	1.122241e+00	6.312605e-01	5.945422e-01	8.069098e-02	-2.572003e-01	-3.802838e-03
121	1.380609e+05	1.512518e+02	6.546077e+00	-2.863384e-02	1.833317e-03	1.120992e+00	6.187052e-01	5.993428e-01	3.135564e-02	-2.662788e-01	2.524835e-04
122	5.938595e+03	1.537500e+02	6.784881e+00	-2.549999e-02	-4.151699e-02	1.113571e+00	6.272402e-01	5.921836e-01	8.003908e-02	-2.548584e-01	-3.042804e-03
123	1.380609e+05	1.537509e+02	6.610465e+00	-2.598897e-02	1.726765e-03	1.111671e+00	6.151365e-01	5.970947e-01	3.123141e-02	-2.634498e-01	1.363487e-04
124	5.938595e+03	1.562499e+02	6.863900e+00	-2.074276e-02	-4.235916e-02	1.109459e+00	6.213710e-01	5.890098e-01	7.545560e-02	-2.519937e-01	-1.991566e-03
125	1.380610e+05	1.562517e+02	6.675316e+00	-2.336242e-02	1.865018e-03	1.103186e+00	6.109059e-01	5.949540e-01	3.124254e-02	-2.605800e-01	1.265868e-04
126	5.938595e+03	1.587499e+02	6.945414e+00	-1.784396e-02	-4.465597e-02	1.104439e+00	6.156999e-01	5.854329e-01	7.239591e-02	-2.479840e-01	-1.764274e-03
127	1.380610e+05	1.587510e+02	6.739649e+00	-2.243068e-02	1.887968e-03	1.093553e+00	6.070906e-01	5.928764e-01	3.102333e-02	-2.574747e-01	-1.082305e-05
128	5.938594e+03	1.612499e+02	7.025388e+00	-1.571835e-02	-4.669329e-02	1.097212e+00	6.093683e-01	5.832237e-01	7.072581e-02	-2.463517e-01	-1.088200e-03
129	1.380610e+05	1.612512e+02	6.805488e+00	-2.176636e-02	2.022417e-03	1.083076e+00	6.028585e-01	5.906281e-01	2.975693e-02	-2.542216e-01	6.907339e-05
130	5.938594e+03	1.637500e+02	7.102924e+00	-1.094925e-02	-4.876084e-02	1.090125e+00	6.069256e-01	5.811508e-01	6.832089e-02	-2.440425e-01	-4.872493e-04
131	1.380610e+05	1.637513e+02	6.871745e+00	-2.020610e-02	2.078146e-03	1.071751e+00	5.996276e-01	5.882540e-01	2.708128e-02	-2.506176e-01	1.911276e-04
132	5.938594e+03	1.662499e+02	7.177705e+00	-5.294095e-03	-5.016068e-02	1.082343e+00	6.054625e-01	5.787385e-01	6.778582e-02	-2.426111e-01	-6.139617e-04
133	1.380611e+05	1.662511e+02	6.938137e+00	-1.765550e-02	2.160145e-03	1.058979e+00	5.975789e-01	5.855173e-01	2.522340e-02	-2.467048e-01	4.044616e-04
134	5.938594e+03	1.687499e+02	7.252974e+00	2.505513e-04	-5.093601e-02	1.072075e+00	6.021419e-01	5.761307e-01	6.443352e-02	-2.408091e-01	-1.230254e-03
135	1.380611e+05	1.687513e+02	7.004704e+00	-1.367029e-02	2.181259e-03	1.046850e+00	5.955249e-01	5.829487e-01	2.201349e-02	-2.426724e-01	4.667346e-04
136	5.938594e+03	1.712500e+02	7.328383e+00	4.506757e-03	-5.112914e-02	1.059967e+00	5.996974e-01	5.737256e-01	5.727417e-02	-2.375688e-01	-2.091351e-03
137	1.380610e+05	1.712507e+02	7.072436e+00	-9.906637e-03	2.181874e-03	1.034234e+00	5.937617e-01	5.805575e-01	1.795348e-02	-2.382927e-01	4.785760e-04
138	5.938594e+03	1.737499e+02	7.404647e+00	4.666669e-03	-5.097566e-02	1.045633e+00	5.971277e-01	5.704963e-01	5.363762e-02	-2.323357e-01	-2.496731e-03
139	1.380611e+05	1.737507e+02	7.139729e+00	-7.073142e-03	2.198091e-03	1.020533e+00	5.919854e-01	5.779503e-01	1.525829e-02	-2.337307e-01	1.455681e-04
140	5.938594e+03	1.762499e+02	7.480658e+00	3.395499e-03	-5.057050e-02	1.032017e+00	5.933793e-01	5.667698e-01	5.305460e-02	-2.289969e-01	-2.094456e-03
